geo_name,smoking_2015,smoking_2016,id,state,poverty_2015,poverty_2016
"Middlesex County, CT",0.15,0.132,9007,CT,0.0671254512635379,0.07032678424448814
"New Haven County, CT",0.16,0.139,9009,CT,0.12984186838875159,0.12793326137816116
"New London County, CT",0.177,0.135,9011,CT,0.09873052001548052,0.09864599761510943
"Tolland County, CT",0.138,0.135,9013,CT,0.06991891434914614,0.06795308194450585
"Windham County, CT",0.18,0.154,9015,CT,0.10681253727623134,0.1119808206678773
"Kent County, DE",0.212,0.182,10001,DE,0.13452127756820828,0.13171971759716633
"New Castle County, DE",0.16399999999999998,0.17300000000000001,10003,DE,0.11351557280445602,0.11361759683753116
"Sussex County, DE",0.198,0.17300000000000001,10005,DE,0.12632250153280197,0.12886932991800318
"District of Columbia, DC",0.157,0.158,11001,DC,0.17995535561421902,0.17930919715691074
"Alachua County, FL",0.14400000000000002,0.182,12001,FL,0.243421272751606,0.24213307013469576
"Baker County, FL",0.20199999999999999,0.192,12003,FL,0.18140898579451603,0.18515333906563486
"Bay County, FL",0.245,0.174,12005,FL,0.15213193465894265,0.15576364774861956
"Bradford County, FL",0.132,0.18899999999999997,12007,FL,0.20555882105970275,0.19330902306648576
"Brevard County, FL",0.218,0.16699999999999998,12009,FL,0.13983814183164922,0.1396182008840182
"Broward County, FL",0.14300000000000002,0.145,12011,FL,0.1454867798984416,0.14366231475519822
"Calhoun County, FL",0.302,0.217,12013,FL,0.19283768626822625,0.13088709677419355
"Charlotte County, FL",0.221,0.14400000000000002,12015,FL,0.12189103829451244,0.1237242128121607
"Citrus County, FL",0.23800000000000002,0.16,12017,FL,0.17448718884590117,0.17723256101014354
"Clay County, FL",0.209,0.162,12019,FL,0.10518891069676153,0.10191669645509331
"Collier County, FL",0.145,0.142,12021,FL,0.140571520013276,0.1316388786543388
"Columbia County, FL",0.239,0.19399999999999998,12023,FL,0.19869634340222575,0.19359179344298627
"DeSoto County, FL",0.161,0.214,12027,FL,0.30647895852255524,0.2991195271981667
"Dixie County, FL",0.312,0.198,12029,FL,0.21120540950803837,0.21521528450782224
"Duval County, FL",0.204,0.182,12031,FL,0.1731533728805385,0.16618393497723452
"Escambia County, FL",0.21899999999999997,0.179,12033,FL,0.15790776051051314,0.14719761569666362
"Flagler County, FL",0.225,0.147,12035,FL,0.14845026104558529,0.13207732409161865
"Franklin County, FL",,0.192,12037,FL,0.20264452644526446,0.20680654552755748
"Gadsden County, FL",0.177,0.21899999999999997,12039,FL,0.2709523267721015,0.255678792229143
"Gilchrist County, FL",0.244,0.191,12041,FL,0.2284734569469139,0.2382473173224323
"Glades County, FL",0.175,0.184,12043,FL,0.2020812353138637,0.20674826331458815
"Gulf County, FL",0.24,0.193,12045,FL,0.14318672322691076,0.15291333924874298
"Hamilton County, FL",0.21100000000000002,0.20800000000000002,12047,FL,0.2928552023906547,0.2696332696332696
"Hardee County, FL",0.209,0.223,12049,FL,0.27410989353819754,0.26419102316982024
"Hendry County, FL",0.225,0.212,12051,FL,0.263879817112998,0.2627321346985944
"Hernando County, FL",0.226,0.18600000000000003,12053,FL,0.15927458064966574,0.15631471170217662
"Highlands County, FL",0.18600000000000003,0.159,12055,FL,0.1942736495185128,0.193814834956238
"Hillsborough County, FL",0.183,0.16899999999999998,12057,FL,0.1697102940717872,0.1639385286170474
"Holmes County, FL",0.218,0.205,12059,FL,0.2781055019852524,0.2598192462911385
"Indian River County, FL",0.18899999999999997,0.16399999999999998,12061,FL,0.14352772920044463,0.1412263921254913
"Jackson County, FL",0.183,0.19,12063,FL,0.2213509959577266,0.22858753738294849
"Jefferson County, FL",0.18100000000000002,0.191,12065,FL,0.15896866729275164,0.15811817709235834
"Lafayette County, FL",0.16699999999999998,0.21,12067,FL,0.20316509837467922,0.18027210884353742
"Lake County, FL",0.149,0.151,12069,FL,0.1386380541020187,0.13502645232681618
"Lee County, FL",0.19699999999999998,0.16399999999999998,12071,FL,0.16096968138515416,0.15539210716224033
"Leon County, FL",0.151,0.179,12073,FL,0.2230600737046191,0.21333078966291474
"Levy County, FL",0.2,0.192,12075,FL,0.22009826500844465,0.22158479741842954
"Liberty County, FL",0.231,0.207,12077,FL,0.18364014251781471,0.1693488852797874
"Madison County, FL",0.205,0.205,12079,FL,0.256596742201118,0.28470246382952963
"Manatee County, FL",0.171,0.156,12081,FL,0.15199542791153953,0.14341048653755314
"Marion County, FL",0.21,0.174,12083,FL,0.1838915105145004,0.18217597910595745
"Martin County, FL",0.174,0.152,12085,FL,0.12088281801971537,0.1179361505714836
"Miami-Dade County, FL",0.11800000000000001,0.14800000000000002,12086,FL,0.20396142478911397,0.19906783990483962
"Monroe County, FL",0.221,0.165,12087,FL,0.13434199564644864,0.12970280020615016
"Nassau County, FL",0.2,0.165,12089,FL,0.12887891897665973,0.12712597290285385
"Okaloosa County, FL",0.21600000000000003,0.18,12091,FL,0.13176786996260462,0.12005302723432461
"Okeechobee County, FL",0.19899999999999998,0.218,12093,FL,0.2774915763972042,0.2528043091959129
"Orange County, FL",0.151,0.162,12095,FL,0.17755949595561202,0.1733960629148818
"Osceola County, FL",0.213,0.188,12097,FL,0.19506778358902446,0.19478340155586163
"Palm Beach County, FL",0.141,0.141,12099,FL,0.14510400811770674,0.13853873073606873
"Pasco County, FL",0.259,0.174,12101,FL,0.14029401845728334,0.13555337618503271
"Pinellas County, FL",0.2,0.17600000000000002,12103,FL,0.14357681795476407,0.1413379463199719
"Polk County, FL",0.195,0.172,12105,FL,0.18272822449322917,0.17678853540983344
"Putnam County, FL",0.27399999999999997,0.201,12107,FL,0.28650691088886393,0.2699649836213713
"St. Johns County, FL",0.136,0.14,12109,FL,0.09469986400049979,0.08984824310786242
"St. Lucie County, FL",0.161,0.175,12111,FL,0.18303424287687853,0.1789170943409224
"Santa Rosa County, FL",0.237,0.174,12113,FL,0.12299423837513146,0.12290897068267219
"Sarasota County, FL",0.19,0.14300000000000002,12115,FL,0.10971903684567476,0.11032909327283387
"Seminole County, FL",0.183,0.152,12117,FL,0.12141713684657296,0.12070036944214918
"Sumter County, FL",0.13,0.121,12119,FL,0.10895373349606124,0.09935066182544713
"Suwannee County, FL",0.244,0.205,12121,FL,0.2390411613026454,0.2274158160831823
"Taylor County, FL",0.29100000000000004,0.19399999999999998,12123,FL,0.14675731088809754,0.14779332615715823
"Union County, FL",0.273,0.207,12125,FL,0.20024004800960193,0.2239389986956958
"Volusia County, FL",0.22399999999999998,0.191,12127,FL,0.1739978726637289,0.16703570522969904
"Wakulla County, FL",0.248,0.18100000000000002,12129,FL,0.14915981668727724,0.14301667927519002
"Walton County, FL",0.22699999999999998,0.18100000000000002,12131,FL,0.17104574479221188,0.17434559380523526
"Washington County, FL",0.267,0.19399999999999998,12133,FL,0.21514143852776385,0.20506787330316742
"Appling County, GA",0.278,0.179,13001,GA,0.2089144259734464,0.2063687150837989
"Atkinson County, GA",,0.21,13003,GA,0.2868902069967316,0.2756192326372025
"Bacon County, GA",,0.182,13005,GA,0.17932903466965705,0.18298751290958595
"Baker County, GA",,0.17800000000000002,13007,GA,0.2287800425920292,0.15661538461538463
"Baldwin County, GA",0.24100000000000002,0.193,13009,GA,0.3137567143604126,0.2970468746287805
"Banks County, GA",0.275,0.165,13011,GA,0.16560858143607707,0.15518844702149773
"Barrow County, GA",0.261,0.166,13013,GA,0.1522689498163331,0.14469731264661098
"Bartow County, GA",0.213,0.168,13015,GA,0.15763826606875933,0.14757475807010767
"Ben Hill County, GA",0.233,0.214,13017,GA,0.3528584817244611,0.350108893990229
"Berrien County, GA",0.29600000000000004,0.19699999999999998,13019,GA,0.2615973218555715,0.25579540621012337
"Bibb County, GA",0.16699999999999998,0.207,13021,GA,0.27403573645712437,0.2779488289946474
"Bleckley County, GA",0.19699999999999998,0.18100000000000002,13023,GA,0.23455572491706267,0.23018197958277853
"Brantley County, GA",0.24100000000000002,0.18600000000000003,13025,GA,0.2104101120494563,0.2117608192930294
"Brooks County, GA",0.217,0.188,13027,GA,0.2761053926328737,0.24705654030275587
"Bryan County, GA",0.131,0.154,13029,GA,0.13598205897505833,0.13270741972510816
"Bulloch County, GA",0.19399999999999998,0.203,13031,GA,0.32903556978078385,0.31549423207419136
"Burke County, GA",0.08800000000000001,0.20800000000000002,13033,GA,0.31401646924126997,0.3049506710514621
"Butts County, GA",,0.17,13035,GA,0.20836542164035426,0.20529769371803533
"Calhoun County, GA",,0.251,13037,GA,0.4162700129813933,0.32710896309314585
"Camden County, GA",0.243,0.16,13039,GA,0.1280065964121953,0.13976100053685403
"Candler County, GA",0.272,0.2,13043,GA,0.3182243865892489,0.2972489165253439
"Carroll County, GA",0.215,0.177,13045,GA,0.2065838772335196,0.19263933276880912
"Catoosa County, GA",0.22899999999999998,0.154,13047,GA,0.1245249791454259,0.11847794309981383
"Charlton County, GA",0.322,0.175,13049,GA,0.17220699108978751,0.2058348218082844
"Chatham County, GA",0.188,0.17300000000000001,13051,GA,0.1908920026061364,0.17986877544744906
"Chattahoochee County, GA",,0.184,13053,GA,0.11484627347768872,0.14299634591961022
"Chattooga County, GA",0.289,0.193,13055,GA,0.23655172413793105,0.224028360209243
"Cherokee County, GA",0.16699999999999998,0.138,13057,GA,0.10835676978706307,0.10016584183327426
"Clarke County, GA",0.122,0.20199999999999999,13059,GA,0.3662939816487248,0.3519793074437712
"Clay County, GA",,0.25,13061,GA,0.42186474064346685,0.398074369189907
"Clayton County, GA",0.17,0.198,13063,GA,0.2509862121061828,0.24280925850432578
"Clinch County, GA",,0.20600000000000002,13065,GA,0.3502545672356993,0.3530113297555158
"Cobb County, GA",0.141,0.139,13067,GA,0.12409239432801172,0.11637136683627239
"Coffee County, GA",0.215,0.18899999999999997,13069,GA,0.25462017561772515,0.24495097415000636
"Colquitt County, GA",0.239,0.204,13071,GA,0.26787534908462257,0.24992262457443515
"Columbia County, GA",0.16399999999999998,0.139,13073,GA,0.09243778155232257,0.09492875856871119
"Cook County, GA",0.225,0.188,13075,GA,0.2513622364368633,0.2622727541896133
"Coweta County, GA",0.161,0.145,13077,GA,0.13184518424702973,0.11980075274484622
"Crawford County, GA",0.28300000000000003,0.16899999999999998,13079,GA,0.17207265650340578,0.19081358416809185
"Crisp County, GA",0.19899999999999998,0.20199999999999999,13081,GA,0.32819160624038674,0.3293487404259087
"Dade County, GA",0.196,0.155,13083,GA,0.15153511661615496,0.1661023700458076
"Dawson County, GA",0.292,0.153,13085,GA,0.14159450850195163,0.13424961205941033
"Decatur County, GA",0.244,0.195,13087,GA,0.28388825105243015,0.2647567775427802
"DeKalb County, GA",0.10800000000000001,0.14300000000000002,13089,GA,0.19302527713658774,0.1899337774465789
"Dodge County, GA",0.18899999999999997,0.183,13091,GA,0.22463121423696783,0.22214616680707666
"Dooly County, GA",,0.215,13093,GA,0.29197138314785376,0.24255353405248753
"Dougherty County, GA",0.185,0.21,13095,GA,0.3068639896661544,0.30505370265686826
"Douglas County, GA",0.14800000000000002,0.17300000000000001,13097,GA,0.16398036802538515,0.15208333333333332
"Early County, GA",0.242,0.195,13099,GA,0.28003457216940364,0.31223300970873785
"Echols County, GA",,0.18899999999999997,13101,GA,0.2896039603960396,0.30214036834245894
"Effingham County, GA",0.179,0.155,13103,GA,0.10618177788449107,0.10837090553533597
"Elbert County, GA",0.188,0.166,13105,GA,0.19033766233766233,0.19753604193971167
"Emanuel County, GA",,0.21,13107,GA,0.3056011676701332,0.29489577156411073
"Evans County, GA",0.299,0.18600000000000003,13109,GA,0.2766266460108443,0.2615203991781626
"Fannin County, GA",0.267,0.16699999999999998,13111,GA,0.23119705655856934,0.18003632830650954
"Fayette County, GA",0.12300000000000001,0.127,13113,GA,0.08454656590353411,0.07143513498612464
"Floyd County, GA",0.20600000000000002,0.174,13115,GA,0.21291499690483173,0.1975372988468304
"Forsyth County, GA",0.124,0.132,13117,GA,0.06933987132174171,0.06417091220843721
"Franklin County, GA",0.195,0.17300000000000001,13119,GA,0.23858766536239986,0.25241905470785264
"Fulton County, GA",0.133,0.141,13121,GA,0.17558576315207028,0.16953200904038135
"Gilmer County, GA",0.223,0.161,13123,GA,0.23476361586697667,0.19445611087778245
"Glascock County, GA",,0.163,13125,GA,0.16246215943491424,0.15192437542201215
"Glynn County, GA",0.18,0.16,13127,GA,0.18668145397450436,0.1870609115783765
"Gordon County, GA",0.23600000000000002,0.17,13129,GA,0.20358845579939586,0.20597970589831244
"Grady County, GA",0.264,0.203,13131,GA,0.306643679082635,0.2961572616452733
"Greene County, GA",0.126,0.174,13133,GA,0.24927374992273935,0.24314754898968316
"Gwinnett County, GA",0.136,0.13699999999999998,13135,GA,0.13779122378458467,0.13019142918042043
"Habersham County, GA",0.252,0.165,13137,GA,0.1781968062788459,0.18326546631997254
"Hall County, GA",0.166,0.161,13139,GA,0.18402260910836407,0.17715803452855244
"Hancock County, GA",,0.209,13141,GA,0.30311289628460764,0.3135769459298871
"Haralson County, GA",0.299,0.171,13143,GA,0.20325260989986507,0.20283637652898423
"Harris County, GA",0.185,0.131,13145,GA,0.0925490438764775,0.08378478207338094
"Hart County, GA",,0.171,13147,GA,0.2193221026994114,0.21220116085562366
"Heard County, GA",,0.17800000000000002,13149,GA,0.20502749410840534,0.17035925500926824
"Henry County, GA",0.207,0.14800000000000002,13151,GA,0.12948158741508758,0.12080192477011521
"Houston County, GA",0.204,0.155,13153,GA,0.1723129919233646,0.17952988199467074
"Irwin County, GA",,0.183,13155,GA,0.2599163747316081,0.2488774135608442
"Jackson County, GA",0.243,0.163,13157,GA,0.13659514342982945,0.13524922877090437
"Jasper County, GA",0.21,0.187,13159,GA,0.20710939242953819,0.20062766195920198
"Jeff Davis County, GA",0.17,0.18,13161,GA,0.22306862612916273,0.20742387496631637
"Jefferson County, GA",0.151,0.21,13163,GA,0.3084737207394788,0.2890928794543252
"Jenkins County, GA",,0.215,13165,GA,0.33790057751104063,0.2832440874609549
"Johnson County, GA",0.149,0.17800000000000002,13167,GA,0.231330285216634,0.25167749494088826
"Jones County, GA",0.233,0.149,13169,GA,0.1676331049024776,0.13690140845070423
"Lamar County, GA",,0.17,13171,GA,0.22074910820451843,0.22173552740617972
"Lanier County, GA",0.19699999999999998,0.19699999999999998,13173,GA,0.26640772831391296,0.28222022561645205
"Laurens County, GA",0.212,0.18899999999999997,13175,GA,0.27478838529947497,0.2774581310290249
"Lee County, GA",0.22899999999999998,0.146,13177,GA,0.12330843347407167,0.11908418759152767
"Liberty County, GA",0.263,0.196,13179,GA,0.1774960634981844,0.16932031908684092
"Lincoln County, GA",0.441,0.17300000000000001,13181,GA,0.2503273108143493,0.2536298234139961
"Long County, GA",,0.18,13183,GA,0.17931961155560985,0.16185681671837499
"Lowndes County, GA",0.24600000000000002,0.188,13185,GA,0.26455622059927153,0.24977922633624966
"Lumpkin County, GA",,0.17300000000000001,13187,GA,0.18840235884226936,0.2163854934841903
"McDuffie County, GA",0.243,0.183,13189,GA,0.2544325824201665,0.26058923192771083
"McIntosh County, GA",0.29100000000000004,0.155,13191,GA,0.2128762782658793,0.2013432512457572
"Macon County, GA",0.35,0.213,13193,GA,0.29609438567941415,0.3255639097744361
"Madison County, GA",0.254,0.172,13195,GA,0.17146124432691276,0.1609629286706314
"Marion County, GA",,0.188,13197,GA,0.21267230394995945,0.2522871217452498
"Meriwether County, GA",0.19399999999999998,0.18,13199,GA,0.2268826997746992,0.23714258299750526
"Miller County, GA",,0.18,13201,GA,0.2787794729542302,0.2514395393474088
"Mitchell County, GA",0.16899999999999998,0.21100000000000002,13205,GA,0.28663657104024076,0.2986063401707724
"Monroe County, GA",0.285,0.16399999999999998,13207,GA,0.13646488725624292,0.1324783013019219
"Montgomery County, GA",,0.183,13209,GA,0.25344890733732145,0.22820014573718728
"Morgan County, GA",0.15,0.155,13211,GA,0.14305107754963517,0.1327019561418344
"Murray County, GA",0.264,0.187,13213,GA,0.19962979150062987,0.18830282904728807
"Muscogee County, GA",0.225,0.187,13215,GA,0.20462120813837337,0.20913686477670146
"Newton County, GA",0.212,0.172,13217,GA,0.1713093302668623,0.17039283792378063
"Oconee County, GA",0.128,0.131,13219,GA,0.07289834681674287,0.07139368517826875
"Oglethorpe County, GA",0.249,0.14800000000000002,13221,GA,0.15929568746131095,0.17907582613464967
"Paulding County, GA",0.19899999999999998,0.149,13223,GA,0.1259500023899431,0.10740628677088586
"Peach County, GA",0.209,0.185,13225,GA,0.21934888942346242,0.21017359709325797
"Pickens County, GA",0.25,0.151,13227,GA,0.11598629067833995,0.10274156699368364
"Pierce County, GA",0.165,0.175,13229,GA,0.23737212276214834,0.19935384778348605
"Pike County, GA",,0.157,13231,GA,0.12189822755860491,0.12126758952064981
"Polk County, GA",0.226,0.18100000000000002,13233,GA,0.21499865120043163,0.20144923988347327
"Pulaski County, GA",0.166,0.16399999999999998,13235,GA,0.19184485330681253,0.23754944720559895
"Putnam County, GA",0.166,0.165,13237,GA,0.16418123779122398,0.1775607432110529
"Quitman County, GA",,0.201,13239,GA,0.23989681857265693,0.2568019093078759
"Rabun County, GA",,0.162,13241,GA,0.21624663873428804,0.21768410550601733
"Randolph County, GA",,0.21,13243,GA,0.3017726505346089,0.2866070160488567
"Richmond County, GA",0.23399999999999999,0.201,13245,GA,0.2517023043388001,0.2519417097436164
"Rockdale County, GA",0.11699999999999999,0.162,13247,GA,0.1648095753722915,0.1716400674411622
"Schley County, GA",,0.17600000000000002,13249,GA,0.23393772171856522,0.218707015130674
"Screven County, GA",0.19,0.18600000000000003,13251,GA,0.25219091765046714,0.2499817531567039
"Seminole County, GA",0.172,0.172,13253,GA,0.18422268422268423,0.19080325960419092
"Spalding County, GA",0.196,0.19,13255,GA,0.22746225736879944,0.235723274447648
"Stephens County, GA",0.18,0.17800000000000002,13257,GA,0.18899819313390886,0.2004414125200642
"Stewart County, GA",,0.233,13259,GA,0.3841662774404484,0.4141188168033806
"Sumter County, GA",0.201,0.203,13261,GA,0.3318344404701073,0.3362071938476394
"Talbot County, GA",,0.188,13263,GA,0.19978334880841844,0.20686926242481798
